date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-07-13,0.73,0.34,1.12,0.51,0.84,1.4131636678491302,1.4131636678491302,4.0,4.0
2020-07-14,0.72,0.32,1.11,0.52,0.85,1.3333637316186304,1.3333637316186304,1.0,1.0
2020-07-15,0.72,0.32,1.12,0.53,0.86,1.2659040519271207,1.2659040519271207,1.0,1.0
2020-07-16,0.73,0.32,1.1300000000000001,0.51,0.85,1.2100392350078948,1.2100392350078948,0.0,0.0
2020-07-17,0.73,0.32,1.1400000000000001,0.53,0.87,1.1653983851741958,1.1653983851741958,4.0,4.0
2020-07-18,0.74,0.33,1.16,0.52,0.87,1.1317583069374473,1.1317583069374473,1.0,1.0
2020-07-19,0.75,0.36,1.2,0.55,0.9,1.1088953627384783,1.1088953627384783,4.0,4.0
2020-07-20,0.77,0.33,1.19,0.54,0.9,1.0965582209360614,1.0965582209360614,4.0,4.0
2020-07-21,0.78,0.35000000000000003,1.22,0.58,0.9400000000000001,1.0945414182344566,1.0945414182344566,2.0,2.0
2020-07-22,0.8,0.38,1.26,0.5700000000000001,0.9400000000000001,1.1027890909733997,1.1027890909733997,3.0,3.0
2020-07-23,0.8200000000000001,0.37,1.27,0.62,0.99,1.1214333256843898,1.1214333256843898,0.0,0.0
2020-07-24,0.85,0.39,1.3,0.61,0.99,1.1506803191552177,1.1506803191552177,3.0,3.0
2020-07-25,0.87,0.42,1.34,0.66,1.04,1.190502007364801,1.190502007364801,3.0,3.0
2020-07-26,0.9,0.45,1.3800000000000001,0.66,1.05,1.2401655004019085,1.2401655004019085,0.0,0.0
2020-07-27,0.93,0.47000000000000003,1.41,0.7000000000000001,1.09,1.2977208325449283,1.2977208325449283,1.0,1.0
2020-07-28,0.96,0.49,1.44,0.7000000000000001,1.1,1.3596391382185677,1.3596391382185677,0.0,0.0
2020-07-29,0.99,0.51,1.47,0.75,1.1500000000000001,1.4208100803777381,1.4208100803777381,2.0,2.0
2020-07-30,1.02,0.53,1.5,0.79,1.19,1.4750390782730736,1.4750390782730736,1.0,1.0
2020-07-31,1.05,0.5700000000000001,1.54,0.8300000000000001,1.23,1.5160330379401852,1.5160330379401852,1.0,1.0
2020-08-01,1.07,0.5700000000000001,1.55,0.8,1.21,1.538675363346371,1.538675363346371,6.0,6.0
2020-08-02,1.08,0.59,1.57,0.8200000000000001,1.23,1.540248540641471,1.540248540641471,1.0,1.0
2020-08-03,1.08,0.61,1.59,0.8300000000000001,1.24,1.5212405256453672,1.5212405256453672,0.0,0.0
2020-08-04,1.08,0.61,1.59,0.8300000000000001,1.24,1.4854913841244317,1.4854913841244317,0.0,0.0
2020-08-05,1.07,0.6,1.58,0.8200000000000001,1.23,1.439648895507655,1.439648895507655,0.0,0.0
2020-08-06,1.06,0.58,1.56,0.8,1.21,1.3921094670586418,1.3921094670586418,0.0,0.0
2020-08-07,1.04,0.55,1.53,0.78,1.19,1.351735363348247,1.351735363348247,2.0,2.0
2020-08-08,1.03,0.53,1.51,0.76,1.17,1.3266282497751796,1.3266282497751796,1.0,1.0
2020-08-09,1.01,0.51,1.49,0.75,1.16,1.3231363815742412,1.3231363815742412,1.0,1.0
2020-08-10,1.01,0.54,1.51,0.8,1.2,1.3451515591661949,1.3451515591661949,4.0,4.0
2020-08-11,1.01,0.53,1.5,0.79,1.19,1.3936792502346544,1.3936792502346544,1.0,1.0
2020-08-12,1.02,0.54,1.51,0.8,1.2,1.4666659253507002,1.4666659253507002,0.0,0.0
2020-08-13,1.04,0.56,1.53,0.81,1.21,1.5591150484174732,1.5591150484174732,3.0,3.0
2020-08-14,1.06,0.58,1.55,0.84,1.24,1.6635593953305239,1.6635593953305239,2.0,2.0
2020-08-15,1.09,0.62,1.59,0.87,1.27,1.7709313913676754,1.7709313913676754,0.0,0.0
2020-08-16,1.12,0.65,1.62,0.9,1.3,1.8717751021483309,1.8717751021483309,5.0,5.0
