date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-09-26,1.82,1.6600000000000001,1.96,1.72,1.85,294.5611835048152,294.5611835048152,64.0,64.0
2020-09-27,1.81,1.6500000000000001,1.94,1.73,1.85,328.8449525486864,328.8449525486864,124.0,124.0
2020-09-28,1.79,1.6500000000000001,1.92,1.7,1.82,364.2352357298024,364.2352357298024,98.0,98.0
2020-09-29,1.75,1.61,1.87,1.67,1.78,400.0005535453975,400.0005535453975,73.0,73.0
2020-09-30,1.7,1.55,1.8,1.6400000000000001,1.74,435.43863810031047,435.43863810031047,35.0,35.0
2020-10-01,1.6400000000000001,1.51,1.74,1.56,1.6600000000000001,469.9066104163745,469.9066104163745,118.0,118.0
2020-10-02,1.58,1.45,1.67,1.52,1.61,502.8273265507856,502.8273265507856,113.0,113.0
2020-10-03,1.52,1.41,1.61,1.44,1.53,533.6759466474789,533.6759466474789,155.0,155.0
2020-10-04,1.46,1.35,1.54,1.4000000000000001,1.48,561.9569174768604,561.9569174768604,126.0,126.0
2020-10-05,1.4000000000000001,1.3,1.48,1.33,1.41,587.1849812537688,587.1849812537688,130.0,130.0
2020-10-06,1.34,1.25,1.42,1.3,1.37,608.883401107466,608.883401107466,219.0,219.0
2020-10-07,1.29,1.19,1.36,1.24,1.31,626.6080358275532,626.6080358275532,282.0,282.0
2020-10-08,1.24,1.1500000000000001,1.31,1.18,1.25,639.9979869287536,639.9979869287536,271.0,271.0
2020-10-09,1.19,1.11,1.26,1.1300000000000001,1.2,648.8441986305633,648.8441986305633,274.0,274.0
2020-10-10,1.1500000000000001,1.06,1.21,1.11,1.17,653.1593690859198,653.1593690859198,277.0,277.0
2020-10-11,1.11,1.03,1.17,1.06,1.12,653.2286451125478,653.2286451125478,488.0,488.0
2020-10-12,1.07,0.98,1.12,1.02,1.08,649.6226113162959,649.6226113162959,291.0,291.0
2020-10-13,1.03,0.96,1.09,0.98,1.04,643.1618706294745,643.1618706294745,443.0,443.0
2020-10-14,1.0,0.93,1.06,0.9500000000000001,1.01,634.8337180594347,634.8337180594347,429.0,429.0
2020-10-15,0.98,0.9,1.03,0.93,0.99,625.6724321068926,625.6724321068926,304.0,304.0
2020-10-16,0.96,0.88,1.01,0.91,0.97,616.6222964910176,616.6222964910176,489.0,489.0
2020-10-17,0.9500000000000001,0.87,1.0,0.89,0.9500000000000001,608.4051803160501,608.4051803160501,451.0,451.0
2020-10-18,0.9400000000000001,0.86,0.99,0.89,0.9500000000000001,601.4131223423869,601.4131223423869,702.0,702.0
2020-10-19,0.9400000000000001,0.86,0.99,0.89,0.9500000000000001,595.6429263862184,595.6429263862184,643.0,643.0
2020-10-20,0.9400000000000001,0.87,1.0,0.89,0.9500000000000001,590.6858956954576,590.6858956954576,673.0,673.0
2020-10-21,0.9400000000000001,0.87,1.0,0.89,0.9500000000000001,585.7813975419889,585.7813975419889,535.0,535.0
2020-10-22,0.9500000000000001,0.87,1.0,0.9,0.96,579.9361857318398,579.9361857318398,578.0,578.0
2020-10-23,0.9400000000000001,0.87,1.0,0.89,0.9500000000000001,572.1005520894163,572.1005520894163,528.0,528.0
2020-10-24,0.9400000000000001,0.86,0.99,0.89,0.9500000000000001,561.3779493640276,561.3779493640276,889.0,889.0
2020-10-25,0.92,0.85,0.98,0.87,0.93,547.2307612966408,547.2307612966408,533.0,533.0
2020-10-26,0.9,0.8300000000000001,0.96,0.85,0.91,529.6377967469132,529.6377967469132,927.0,927.0
2020-10-27,0.88,0.81,0.9400000000000001,0.8300000000000001,0.89,509.1643107956282,509.1643107956282,410.0,410.0
2020-10-28,0.86,0.78,0.91,0.8,0.86,486.9237681636293,486.9237681636293,546.0,546.0
2020-10-29,0.8300000000000001,0.76,0.89,0.78,0.84,464.43691200198566,464.43691200198566,352.0,352.0
2020-10-30,0.8200000000000001,0.74,0.87,0.76,0.8200000000000001,443.4185894584615,443.4185894584615,466.0,466.0
2020-10-31,0.81,0.73,0.86,0.75,0.81,425.5372692394223,425.5372692394223,529.0,529.0
2020-11-01,0.81,0.73,0.86,0.76,0.8200000000000001,412.1922924510962,412.1922924510962,644.0,644.0
2020-11-02,0.8200000000000001,0.73,0.89,0.76,0.8300000000000001,404.34229557435884,404.34229557435884,503.0,503.0
2020-11-03,0.85,0.73,0.96,0.77,0.87,402.40207619482385,402.40207619482385,678.0,678.0
2020-11-04,0.89,0.72,1.07,0.78,0.93,406.2115379531119,406.2115379531119,646.0,646.0
2020-11-05,0.9400000000000001,0.6900000000000001,1.22,0.8,1.02,415.07243054439476,415.07243054439476,564.0,564.0
