date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-10-04,0.28,0.19,0.35000000000000003,0.23,0.3,17.53970929439207,17.53970929439207,113.0,113.0
2020-10-05,0.24,0.17,0.32,0.19,0.26,13.040370597643138,13.040370597643138,241.0,241.0
2020-10-06,0.22,0.13,0.29,0.17,0.24,10.052091054739256,10.052091054739256,397.0,397.0
2020-10-07,0.21,0.13,0.29,0.16,0.23,8.236182381509407,8.236182381509407,153.0,153.0
2020-10-08,0.22,0.13,0.3,0.18,0.25,7.312526421429574,7.312526421429574,16.0,16.0
2020-10-09,0.25,0.15,0.33,0.18,0.26,7.0621126537007415,7.0621126537007415,10.0,10.0
2020-10-10,0.28,0.17,0.37,0.24,0.32,7.313096872515379,7.313096872515379,27.0,27.0
2020-10-11,0.34,0.23,0.44,0.27,0.36,7.921854498427733,7.921854498427733,16.0,16.0
2020-10-12,0.4,0.28,0.51,0.33,0.43,8.757489292866289,8.757489292866289,10.0,10.0
2020-10-13,0.48,0.34,0.59,0.39,0.5,9.694470140556023,9.694470140556023,60.0,60.0
2020-10-14,0.56,0.41000000000000003,0.68,0.49,0.6,10.614236837735602,10.614236837735602,113.0,113.0
2020-10-15,0.64,0.49,0.77,0.55,0.67,11.413341800466789,11.413341800466789,31.0,31.0
2020-10-16,0.72,0.5700000000000001,0.86,0.65,0.77,12.013690136952125,12.013690136952125,7.0,7.0
2020-10-17,0.79,0.61,0.92,0.6900000000000001,0.8200000000000001,12.370237667673374,12.370237667673374,38.0,38.0
2020-10-18,0.84,0.66,0.98,0.76,0.89,12.473018058783316,12.473018058783316,9.0,9.0
2020-10-19,0.88,0.7000000000000001,1.03,0.78,0.92,12.342806716080258,12.342806716080258,3.0,3.0
2020-10-20,0.91,0.74,1.07,0.81,0.9500000000000001,12.02199752647836,12.02199752647836,17.0,17.0
2020-10-21,0.93,0.74,1.08,0.8300000000000001,0.97,11.563540556610263,11.563540556610263,7.0,7.0
2020-10-22,0.93,0.75,1.09,0.84,0.98,11.02083400066078,11.02083400066078,3.0,3.0
2020-10-23,0.92,0.73,1.08,0.81,0.96,10.44059550731264,10.44059550731264,1.0,1.0
2020-10-24,0.91,0.72,1.07,0.8,0.9500000000000001,9.859511287830156,9.859511287830156,76.0,76.0
2020-10-25,0.89,0.71,1.06,0.78,0.93,9.30436269428913,9.30436269428913,1.0,1.0
2020-10-26,0.87,0.6900000000000001,1.04,0.77,0.92,8.794619581013402,8.794619581013402,3.0,3.0
2020-10-27,0.86,0.66,1.02,0.75,0.9,8.346210687554764,8.346210687554764,4.0,4.0
2020-10-28,0.84,0.65,1.01,0.74,0.89,7.975254067891152,7.975254067891152,28.0,28.0
2020-10-29,0.8300000000000001,0.64,1.0,0.73,0.88,7.700839649393063,7.700839649393063,37.0,37.0
2020-10-30,0.8300000000000001,0.64,1.0,0.73,0.88,7.546382828346391,7.546382828346391,5.0,5.0
2020-10-31,0.8300000000000001,0.64,1.0,0.73,0.88,7.539491092015471,7.539491092015471,2.0,2.0
2020-11-01,0.84,0.63,1.0,0.75,0.9,7.710592021506155,7.710592021506155,1.0,1.0
2020-11-02,0.86,0.65,1.02,0.77,0.92,8.090695103153775,8.090695103153775,3.0,3.0
2020-11-03,0.88,0.68,1.05,0.76,0.92,8.708618476244713,8.708618476244713,12.0,12.0
2020-11-04,0.92,0.73,1.1,0.8,0.96,9.587894011198689,9.587894011198689,25.0,25.0
2020-11-05,0.97,0.76,1.1400000000000001,0.85,1.01,10.743473246254032,10.743473246254032,7.0,7.0
2020-11-06,1.02,0.8200000000000001,1.2,0.91,1.07,12.178351066725838,12.178351066725838,19.0,19.0
2020-11-07,1.09,0.89,1.27,0.98,1.1400000000000001,13.880302011393757,13.880302011393757,15.0,15.0
2020-11-08,1.16,0.96,1.34,1.05,1.21,15.819052272766834,15.819052272766834,3.0,3.0
2020-11-09,1.23,1.03,1.41,1.12,1.28,17.944352524494416,17.944352524494416,8.0,8.0
2020-11-10,1.3,1.11,1.49,1.19,1.35,20.185532256533225,20.185532256533225,3.0,3.0
2020-11-11,1.37,1.17,1.55,1.26,1.42,22.453143242012107,22.453143242012107,17.0,17.0
2020-11-12,1.42,1.22,1.6,1.31,1.47,24.643159413267544,24.643159413267544,3.0,3.0
2020-11-13,1.46,1.25,1.6300000000000001,1.35,1.51,26.64384147684295,26.64384147684295,5.0,5.0
2020-11-14,1.48,1.29,1.6600000000000001,1.36,1.52,28.344828753495104,28.344828753495104,10.0,10.0
2020-11-15,1.49,1.28,1.6500000000000001,1.4000000000000001,1.55,29.64742326546732,29.64742326546732,8.0,8.0
2020-11-16,1.47,1.28,1.6400000000000001,1.37,1.52,30.474580311003393,30.474580311003393,10.0,10.0
2020-11-17,1.44,1.26,1.61,1.34,1.49,30.778991100974324,30.778991100974324,8.0,8.0
2020-11-18,1.4000000000000001,1.2,1.55,1.32,1.46,30.54790529118787,30.54790529118787,11.0,11.0
2020-11-19,1.34,1.1500000000000001,1.49,1.25,1.3900000000000001,29.803923649801945,29.803923649801945,7.0,7.0
2020-11-20,1.27,1.09,1.42,1.17,1.31,28.601719680332547,28.601719680332547,19.0,19.0
2020-11-21,1.2,1.03,1.35,1.09,1.23,27.021328175585367,27.021328175585367,6.0,6.0
